,movie_name,production_year,movie_odid,production_budget,domestic_box_office,international_box_office,rating,creative_type,source,production_method,genre,sequel,running_time,world_wide_box_office
1547,The Boss,2015,221750100,29000000,63077560,15574647,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0.0,99.0,78652207
1548,Collide,2015,218170100,29200000,2280004,3186694,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Action,0.0,99.0,5466698
1549,Steve Jobs,2015,218110100,30000000,17766658,17812349,R,Dramatization,Based on Factual Book/Article,Live Action,Drama,0.0,121.0,35579007
1550,Sicario,2015,223840100,30000000,46889293,37504456,R,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0.0,121.0,84393749
1551,Savva. Serdtse voyna,2015,249480100,30000000,0,4847112,Unknown,Kids Fiction,Original Screenplay,Digital Animation,Adventure,0.0,85.0,4847112
1552,Entourage,2015,145960100,30000000,32363404,14075134,R,Contemporary Fiction,Based on TV,Live Action,Comedy,0.0,104.0,46438538
1553,Sisters,2015,206750100,30000000,87044645,18986015,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0.0,117.0,106030660
1554,The Age of Adaline,2015,140860100,30000000,42629776,26354760,PG-13,Fantasy,Original Screenplay,Live Action,Drama,0.0,112.0,68984536
1555,Southpaw,2015,222920100,30000000,52421953,41734503,R,Contemporary Fiction,Original Screenplay,Live Action,Drama,0.0,124.0,94156456
1556,Vacation,2015,213710100,31000000,58884188,43422312,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,1.0,98.0,102306500
1557,Criminal,2015,220210100,31500000,14708696,24062566,R,Science Fiction,Original Screenplay,Live Action,Action,0.0,113.0,38771262
1558,Freaks of Nature,2015,242200100,33000000,70958,0,R,Fantasy,Original Screenplay,Live Action,Black Comedy,0.0,92.0,70958
1559,The Longest Ride,2015,187850100,34000000,37446117,26356811,PG-13,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Drama,0.0,128.0,63802928
1560,The Brothers Grimsby,2015,204320100,35000000,6864016,21856454,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0.0,82.0,28720470
1561,Hot Pursuit,2015,207580100,35000000,34580201,11091311,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0.0,87.0,45671512
1562,The Lovers,2015,221610100,35000000,0,53899,PG-13,Historical Fiction,Original Screenplay,Live Action,Adventure,0.0,109.0,53899
1563,Trainwreck,2015,217380100,35000000,110212700,30911197,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0.0,122.0,141123897
1564,Concussion,2015,222880100,35000000,34531832,15831958,PG-13,Contemporary Fiction,Based on Factual Book/Article,Live Action,Drama,0.0,121.0,50363790
1565,A Hologram for the King,2015,214600100,35000000,4212494,7633516,R,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Drama,0.0,97.0,11846010
1566,The Walk,2015,207440100,35000000,10161183,51035862,PG,Dramatization,Based on Real Life Events,Live Action,Drama,0.0,124.0,61197045
1567,Queen of the Desert,2015,222090100,36000000,0,1578543,PG-13,Dramatization,Based on Real Life Events,Live Action,Drama,0.0,127.0,1578543
1568,Collateral Beauty,2015,234550100,36000000,31016021,54293072,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Drama,0.0,96.0,85309093
1569,Yip Man 3,2015,227490100,36000000,2679437,154621517,PG-13,Historical Fiction,Based on Real Life Events,Live Action,Action,1.0,105.0,157300954
1570,Creed,2015,224130100,37000000,109767581,63800000,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Drama,1.0,133.0,173567581
1571,How to be Single,2015,204350100,37000000,46843513,53160267,R,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Romantic Comedy,0.0,110.0,100003780
1572,Paul Blart: Mall Cop 2,2015,205750100,38000000,71091594,36559052,PG,Contemporary Fiction,Original Screenplay,Live Action,Adventure,1.0,94.0,107650646
1573,The 5th Wave,2015,212090100,38000000,34912982,76423416,PG-13,Science Fiction,Based on Fiction Book/Short Story,Live Action,Action,0.0,112.0,111336398
1574,The Gunman,2015,208660100,40000000,10664749,7929478,R,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Thriller/Suspense,0.0,115.0,18594227
1575,Get Hard,2015,204300100,40000000,90411453,16100000,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0.0,99.0,106511453
1576,The Accountant,2015,216690100,40000000,86260045,66702038,R,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0.0,128.0,152962083
1577,Bridge of Spies,2015,209460100,40000000,72313754,90184584,PG-13,Historical Fiction,Original Screenplay,Live Action,Thriller/Suspense,0.0,141.0,162498338
1578,Baahubali: The Beginning,2015,236630100,40000000,6738000,19998665,Not Rated,Historical Fiction,Original Screenplay,Live Action,Action,0.0,160.0,26736665
1579,The Intern,2015,204330100,40000000,75764672,121351038,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0.0,121.0,197115710
1580,The Conjuring 2: The Enfield Poltergeist,2015,204340100,40000000,102470008,208792094,R,Fantasy,Original Screenplay,Live Action,Horror,1.0,133.0,311262102
1581,Billy Lynn’s Long Halftime Walk,2015,215920100,40000000,1738477,28491925,R,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Drama,0.0,110.0,30230402
1582,Pourquoi j'ai pas mangé mon père,2015,246520100,42000000,0,15451663,Unknown,Kids Fiction,Based on Fiction Book/Short Story,Digital Animation,Adventure,0.0,101.0,15451663
1583,Taken 3,2015,205100100,48000000,89256424,238400000,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Action,1.0,118.0,327656424
1584,The Nice Guys,2015,213300100,50000000,36261763,23334984,R,Historical Fiction,Original Screenplay,Live Action,Black Comedy,0.0,116.0,59596747
1585,War Dogs,2015,220150100,50000000,43034523,43199980,R,Dramatization,Based on Factual Book/Article,Live Action,Comedy,0.0,114.0,86234503
1586,Zoolander 2,2015,143270100,50000000,28848693,26500000,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,1.0,102.0,55348693
1587,Snowden,2015,218690100,50000000,21587519,13793399,R,Dramatization,Based on Factual Book/Article,Live Action,Drama,0.0,134.0,35380918
1588,Free State of Jones,2015,146240100,50000000,20810036,2427216,R,Historical Fiction,Based on Real Life Events,Live Action,Drama,0.0,139.0,23237252
1589,Run All Night,2015,204280100,50000000,26461644,40500000,R,Contemporary Fiction,Original Screenplay,Live Action,Action,0.0,114.0,66961644
1590,13 Hours: The Secret Soldiers of Benghazi,2015,218070100,50000000,52853219,16558151,R,Dramatization,Based on Factual Book/Article,Live Action,Drama,0.0,144.0,69411370
1591,Daddy’s Home,2015,232350100,50000000,150357137,92400000,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0.0,96.0,242757137
1592,Black Mass,2015,210460100,53000000,62575678,36262194,R,Dramatization,Based on Factual Book/Article,Live Action,Drama,0.0,122.0,98837872
1593,Crimson Peak,2015,199200100,55000000,31090320,43876534,R,Contemporary Fiction,Original Screenplay,Live Action,Horror,0.0,118.0,74966854
1594,Zhuo yao ji,2015,236970100,56000000,32766,359462825,Not Rated,Fantasy,Original Screenplay,Live Action,Adventure,0.0,118.0,359495591
1595,Deadpool,2015,142380100,58000000,363070709,437954884,R,Super Hero,Based on Comic/Graphic Novel,Live Action,Action,0.0,107.0,801025593
1596,Goosebumps,2015,204360100,58000000,80069458,78835866,PG,Fantasy,Based on Fiction Book/Short Story,Animation/Live Action,Horror,0.0,103.0,158905324
1597,Mortdecai,2015,206740100,60000000,7696134,22700000,R,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Adventure,0.0,107.0,30396134
1598,Joy,2015,208840100,60000000,56451232,44682827,PG-13,Dramatization,Based on Real Life Events,Live Action,Drama,0.0,124.0,101134059
1599,Xi You Ji zhi Sun Wu Kong San Da Bai Gu Jing,2015,252340100,60000000,709982,193348521,Not Rated,Fantasy,Based on Fiction Book/Short Story,Live Action,Action,1.0,118.0,194058503
1600,London Has Fallen,2015,207160100,60000000,62524260,132669825,R,Contemporary Fiction,Original Screenplay,Live Action,Action,1.0,99.0,195194085
1601,Maze Runner: The Scorch Trials,2015,215990100,61000000,81697192,228868970,PG-13,Science Fiction,Based on Fiction Book/Short Story,Live Action,Thriller/Suspense,1.0,131.0,310566162
1602,The Hateful Eight,2015,211850100,62000000,54117416,93747470,R,Historical Fiction,Original Screenplay,Live Action,Western,0.0,167.0,147864886
1603,Everest,2015,203040100,65000000,43482270,177814791,PG-13,Dramatization,Based on Real Life Events,Live Action,Thriller/Suspense,0.0,121.0,221297061
1604,Tian jiang xiong shi,2015,224750100,65000000,74070,122445804,R,Historical Fiction,Original Screenplay,Live Action,Action,0.0,126.0,122519874
1605,Live by Night,2015,199810100,65000000,10378555,11395877,R,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Drama,0.0,129.0,21774432
1606,Focus,2015,204290100,65000000,53862963,114202737,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,0.0,105.0,168065700
1607,The Angry Birds Movie,2015,192320100,73000000,107509366,244818521,PG,Kids Fiction,Based on Game,Digital Animation,Adventure,0.0,97.0,352327887
1608,The Secret Life of Pets,2015,190180100,75000000,368384330,518383092,PG,Kids Fiction,Original Screenplay,Digital Animation,Adventure,0.0,91.0,886767422
1609,The Man From U.N.C.L.E.,2015,204270100,75000000,45445109,59504475,PG-13,Historical Fiction,Based on TV,Live Action,Action,0.0,106.0,104949584
1610,The Little Prince,2015,239390100,77500000,1311213,100717706,PG,Kids Fiction,Based on Fiction Book/Short Story,Digital Animation,Adventure,0.0,108.0,102028919
1611,The Last Witch Hunter,2015,212330100,80000000,27367660,103451252,PG-13,Fantasy,Original Screenplay,Live Action,Action,0.0,98.0,130818912
1612,Hotel Transylvania 2,2015,184100100,80000000,169700110,299800188,PG,Kids Fiction,Original Screenplay,Digital Animation,Adventure,1.0,89.0,469500298
1613,Ben-Hur,2015,207170100,95000000,26410477,65259171,PG-13,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Drama,0.0,123.0,91669648
1614,The Peanuts Movie,2015,182820100,99000000,130178411,119913199,G,Kids Fiction,Based on Comic/Graphic Novel,Digital Animation,Adventure,0.0,89.0,250091610
1615,Point Break,2015,207990100,100000000,28782481,97922110,PG-13,Contemporary Fiction,Remake,Live Action,Action,0.0,113.0,126704591
1616,The Martian,2015,205110100,108000000,228433663,426837780,PG-13,Science Fiction,Based on Fiction Book/Short Story,Live Action,Thriller/Suspense,0.0,130.0,655271443
1617,The Divergent Series: Allegiant,2015,201670100,110000000,66184051,105838466,PG-13,Science Fiction,Based on Fiction Book/Short Story,Live Action,Action,1.0,120.0,172022517
1618,The Huntsman: Winter’s War,2015,199940100,115000000,48003015,117146287,PG-13,Fantasy,Based on Folk Tale/Legend/Fairytale,Live Action,Action,1.0,113.0,165149302
1619,Fantastic Four,2015,185150100,120000000,56117548,111731639,PG-13,Super Hero,Based on Comic/Graphic Novel,Live Action,Action,0.0,100.0,167849187
1620,Monster Trucks,2015,195640100,125000000,33370166,28272632,PG-13,Science Fiction,Original Screenplay,Animation/Live Action,Adventure,0.0,104.0,61642798
1621,Ant-Man,2015,133110100,130000000,180202163,338656286,PG-13,Super Hero,Based on Comic/Graphic Novel,Live Action,Action,0.0,117.0,518858449
1622,The Revenant,2015,210820100,135000000,183637894,349300408,R,Dramatization,Based on Fiction Book/Short Story,Live Action,Adventure,0.0,156.0,532938302
1623,Teenage Mutant Ninja Turtles: Out of the Shadows,2015,214470100,135000000,82051601,163276773,PG-13,Super Hero,Based on Comic/Graphic Novel,Animation/Live Action,Adventure,1.0,112.0,245328374
1624,Kung Fu Panda 3,2015,181360100,140000000,143528619,374070523,PG,Kids Fiction,Original Screenplay,Digital Animation,Adventure,1.0,94.0,517599142
1625,Gods of Egypt,2015,201660100,140000000,31153464,107683292,PG-13,Fantasy,Original Screenplay,Live Action,Adventure,0.0,127.0,138836756
1626,Mission: Impossible—Rogue Nation,2015,200090100,150000000,195042377,493816615,PG-13,Contemporary Fiction,Based on TV,Live Action,Action,1.0,131.0,688858992
1627,Zootopia,2015,218730100,150000000,341268248,678436100,PG,Kids Fiction,Original Screenplay,Digital Animation,Adventure,0.0,108.0,1019704348
1628,Pan,2015,201650100,150000000,35088320,116437653,PG,Fantasy,Based on Fiction Book/Short Story,Live Action,Adventure,0.0,111.0,151525973
1629,Terminator: Genisys,2015,194140100,155000000,89760956,342389938,PG-13,Science Fiction,Original Screenplay,Live Action,Action,1.0,126.0,432150894
1630,Deepwater Horizon,2015,213250100,156000000,61433527,61170297,PG-13,Dramatization,Based on Real Life Events,Live Action,Drama,0.0,107.0,122603824
1631,Warcraft,2015,150020100,160000000,47225655,378296626,PG-13,Fantasy,Based on Game,Live Action,Action,0.0,123.0,425522281
1632,The Hunger Games: Mockingjay - Part 2,2015,178300100,160000000,281723902,367262885,PG-13,Science Fiction,Based on Fiction Book/Short Story,Live Action,Thriller/Suspense,1.0,136.0,648986787
1633,Independence Day: Resurgence,2015,193720100,165000000,103144286,281025138,PG-13,Science Fiction,Original Screenplay,Live Action,Action,1.0,119.0,384169424
1634,The Jungle Book,2015,200440100,175000000,364001123,598853424,PG,Fantasy,Based on Fiction Book/Short Story,Animation/Live Action,Adventure,0.0,105.0,962854547
1635,X-Men: Apocalypse,2015,200750100,178000000,155442489,387095057,PG-13,Super Hero,Based on Comic/Graphic Novel,Live Action,Action,1.0,136.0,542537546
1636,The Legend of Tarzan,2015,203600100,180000000,126643061,222258964,PG-13,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Adventure,0.0,110.0,348902025
1637,Finding Dory,2015,189810100,200000000,486295561,534919632,PG,Kids Fiction,Original Screenplay,Digital Animation,Adventure,1.0,103.0,1021215193
1638,Batman v Superman: Dawn of Justice,2015,196380100,250000000,330360194,537140087,PG-13,Super Hero,Based on Comic/Graphic Novel,Live Action,Action,1.0,151.0,867500281
1639,Captain America: Civil War,2015,202820100,250000000,408084349,731985064,PG-13,Super Hero,Based on Comic/Graphic Novel,Live Action,Action,1.0,146.0,1140069413
1640,Spectre,2015,194570100,300000000,200074175,679546748,PG-13,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Action,1.0,148.0,879620923
1641,Star Wars Ep. VII: The Force Awakens,2015,183740100,306000000,936662225,1116648995,PG-13,Science Fiction,Original Screenplay,Animation/Live Action,Adventure,1.0,136.0,2053311220
1642,Kevin Hart: What Now?,2016,231040100,10000000,23591043,0,R,Factual,Based on Real Life Events,Live Action,Concert/Performance,0.0,96.0,23591043
1643,Kicks,2016,251660100,10000000,150191,0,R,Contemporary Fiction,Original Screenplay,Live Action,Adventure,0.0,84.0,150191
1644,Don’t Breathe,2016,232870100,10000000,89217875,69755810,R,Contemporary Fiction,Original Screenplay,Live Action,Horror,0.0,88.0,158973685
1645,Max Steel,2016,249550100,10000000,3818664,744416,PG-13,Science Fiction,Based on Toy,Live Action,Action,0.0,91.0,4563080
1646,Blair Witch,2016,265500100,10000000,20777061,18208516,R,Contemporary Fiction,Original Screenplay,Live Action,Horror,0.0,89.0,38985577
1647,The Purge: Election Year,2016,221760100,10000000,79042440,39472287,R,Science Fiction,Original Screenplay,Live Action,Horror,0.0,105.0,118514727
1648,Churchill,2016,280510100,10000000,1279681,6302515,PG,Dramatization,Based on Real Life Events,Live Action,Drama,0.0,110.0,7582196
1649,The Birth of a Nation,2016,228430100,10000000,15861566,1029445,R,Dramatization,Based on Real Life Events,Live Action,Drama,0.0,118.0,16891011
1650,Gotti,2016,246820100,10000000,4286367,1802733,R,Dramatization,Based on Real Life Events,Live Action,Drama,0.0,110.0,6089100
1651,Denial,2016,229850100,10000000,4073448,5190492,PG-13,Dramatization,Based on Factual Book/Article,Live Action,Drama,0.0,110.0,9263940
1652,How to Be a Latin Lover,2016,263280100,10000000,32149404,30406824,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0.0,115.0,62556228
1653,Sultan,2016,262920100,11000000,5599781,67390000,Not Rated,Contemporary Fiction,Original Screenplay,Live Action,Action,0.0,170.0,72989781
1654,Unforgettable,2016,219970100,12000000,11368012,4853199,R,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0.0,114.0,16221211
1655,Wish Upon,2016,283400100,12000000,14301505,9175840,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Horror,0.0,89.0,23477345
1656,Hell or High Water,2016,230560100,12000000,27007844,10576460,R,Contemporary Fiction,Original Screenplay,Live Action,Western,0.0,102.0,37584304
1657,Operation Chromite,2016,238750100,12700000,1022720,48173812,Not Rated,Historical Fiction,Original Screenplay,Live Action,Action,0.0,115.0,49196532
1658,The Shallows,2016,238210100,13000000,55121623,63641819,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Drama,0.0,87.0,118763442
1659,The Founder,2016,220760100,15000000,12786053,11617139,PG-13,Dramatization,Based on Real Life Events,Live Action,Drama,0.0,115.0,24403192
1660,Keanu,2016,232910100,15000000,20591853,96288,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0.0,98.0,20688141
1661,Annabelle: Creation,2016,255340100,15000000,102092201,203292664,R,Contemporary Fiction,Original Screenplay,Live Action,Horror,1.0,109.0,305384865
1662,Home Again,2016,270420100,15000000,27020284,10316590,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,0.0,97.0,37336874
1663,Almost Christmas,2016,232880100,17000000,42065185,428321,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Drama,0.0,107.0,42493506
1664,The Circle,2016,231580100,18000000,20497844,20154020,PG-13,Science Fiction,Based on Fiction Book/Short Story,Live Action,Thriller/Suspense,0.0,110.0,40651864
1665,Miss Sloane,2016,264260100,18000000,3500605,4219025,R,Contemporary Fiction,Original Screenplay,Live Action,Drama,0.0,132.0,7719630
1666,T2: Trainspotting,2016,242810100,18000000,2402004,39689258,R,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Drama,1.0,117.0,42091262
1667,I Am Wrath,2016,227470100,18000000,0,309608,R,Contemporary Fiction,Original Screenplay,Live Action,Action,0.0,92.0,309608
1668,Sausage Party,2016,208580100,19000000,97670358,43673897,R,Fantasy,Original Screenplay,Digital Animation,Comedy,0.0,85.0,141344255
1669,La La Land,2016,230150100,20000000,151101803,275581874,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Musical,0.0,128.0,426683677
1670,Ratchet and Clank,2016,232500100,20000000,8813410,5552229,PG,Kids Fiction,Based on Game,Digital Animation,Adventure,0.0,94.0,14365639
1671,LBJ,2016,235070100,20000000,2468683,38498,R,Dramatization,Based on Real Life Events,Live Action,Drama,0.0,98.0,2507181
1672,Wonder,2016,216880100,20000000,132422809,172181772,PG,Dramatization,Based on Factual Book/Article,Live Action,Drama,0.0,113.0,304604581
1673,Bad Moms,2016,230490100,20000000,113257297,67741419,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0.0,101.0,180998716
1674,Rough Night,2016,263130100,20000000,22105643,24738714,R,Contemporary Fiction,Original Screenplay,Live Action,Black Comedy,0.0,101.0,46844357
